date,hotel,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration
2015-08-01,City Hotel,Lisbon,27.5,18.3,22.1,0.0,0.0,0.0,0.0,24.8,42.1,339,28.03,47209.7
2015-08-02,City Hotel,Lisbon,28.2,18.7,22.8,0.0,0.0,0.0,0.0,22.7,38.5,339,28.38,47051.11
2015-08-03,City Hotel,Lisbon,28.2,19.0,22.8,0.0,0.0,0.0,0.0,26.9,45.0,341,26.29,46628.96
2015-08-04,City Hotel,Lisbon,24.9,17.7,20.9,0.0,0.0,0.0,0.0,22.5,40.0,339,28.5,46921.26
2015-08-05,City Hotel,Lisbon,26.2,16.6,20.8,0.0,0.0,0.0,0.0,23.0,38.9,340,28.48,46771.54
2015-08-06,City Hotel,Lisbon,27.2,18.5,22.1,0.0,0.0,0.0,0.0,26.3,44.3,339,27.64,46549.45
2015-08-07,City Hotel,Lisbon,25.0,17.9,20.7,0.0,0.0,0.0,0.0,34.4,58.7,354,27.14,46174.5
2015-08-08,City Hotel,Lisbon,27.8,16.8,21.6,0.0,0.0,0.0,0.0,30.1,52.9,353,27.29,45978.88
2015-08-09,City Hotel,Lisbon,31.0,19.5,25.2,0.0,0.0,0.0,0.0,19.1,31.3,340,27.11,46236.91
2015-08-10,City Hotel,Lisbon,29.5,19.5,24.4,0.0,0.0,0.0,0.0,23.6,38.2,326,26.53,46121.38
2015-08-11,City Hotel,Lisbon,24.8,18.2,20.6,0.0,0.0,0.0,0.0,21.9,40.0,327,23.28,40341.62
2015-08-12,City Hotel,Lisbon,23.5,18.0,20.4,0.0,0.0,0.0,0.0,23.2,39.6,316,18.75,38449.62
2015-08-13,City Hotel,Lisbon,21.9,17.4,19.4,0.0,0.0,0.0,0.0,28.9,48.6,338,23.41,45876.4
2015-08-14,City Hotel,Lisbon,22.8,16.6,19.3,0.0,0.0,0.0,0.0,26.8,46.4,336,24.51,45825.98
2015-08-15,City Hotel,Lisbon,23.3,17.4,20.0,0.0,0.0,0.0,0.0,22.9,37.8,321,22.85,45654.02
2015-08-16,City Hotel,Lisbon,23.5,18.5,20.6,0.3,0.3,0.0,3.0,23.0,37.8,306,14.98,31809.36
2015-08-17,City Hotel,Lisbon,23.8,18.0,20.3,0.0,0.0,0.0,0.0,27.1,45.4,338,23.9,45476.71
2015-08-18,City Hotel,Lisbon,24.2,17.9,20.4,0.0,0.0,0.0,0.0,29.5,49.0,346,25.12,43435.59
2015-08-19,City Hotel,Lisbon,28.1,17.5,22.2,0.0,0.0,0.0,0.0,21.0,36.7,341,26.46,45561.23
2015-08-20,City Hotel,Lisbon,30.1,19.7,24.4,0.0,0.0,0.0,0.0,22.9,37.4,348,25.71,45430.58
2015-08-21,City Hotel,Lisbon,28.0,19.0,22.8,0.0,0.0,0.0,0.0,27.8,46.1,345,23.12,45299.12
2015-08-22,City Hotel,Lisbon,23.9,18.2,20.6,0.0,0.0,0.0,0.0,24.1,39.6,320,20.94,39364.48
2015-08-23,City Hotel,Lisbon,22.3,17.4,19.9,1.2,1.2,0.0,3.0,23.2,38.5,266,21.91,41098.99
2015-08-24,City Hotel,Lisbon,22.3,17.9,19.9,0.0,0.0,0.0,0.0,18.8,32.8,315,21.6,44900.9
2015-08-25,City Hotel,Lisbon,25.5,16.6,20.4,0.0,0.0,0.0,0.0,22.2,37.4,332,25.28,44767.19
2015-08-26,City Hotel,Lisbon,25.3,18.2,21.2,0.0,0.0,0.0,0.0,16.7,30.2,291,23.14,43955.9
2015-08-27,City Hotel,Lisbon,25.1,18.8,21.5,0.0,0.0,0.0,0.0,13.2,26.6,256,19.75,37928.63
2015-08-28,City Hotel,Lisbon,27.5,20.1,22.7,0.0,0.0,0.0,0.0,20.9,35.3,329,22.15,40034.93
2015-08-29,City Hotel,Lisbon,30.4,18.8,23.8,0.0,0.0,0.0,0.0,17.0,34.9,350,23.88,44227.88
2015-08-30,City Hotel,Lisbon,26.0,19.9,23.3,0.0,0.0,0.0,0.0,17.7,30.6,229,22.31,44090.37
2015-08-31,City Hotel,Lisbon,23.7,19.6,21.5,0.2,0.2,0.0,2.0,18.3,31.0,242,16.21,30701.21
2015-09-01,City Hotel,Lisbon,25.1,18.3,20.9,0.0,0.0,0.0,0.0,27.4,45.7,335,21.65,40065.7
2015-09-02,City Hotel,Lisbon,21.2,17.6,19.1,0.0,0.0,0.0,0.0,28.5,47.5,331,17.39,39091.29
2015-09-03,City Hotel,Lisbon,21.5,17.0,18.7,0.0,0.0,0.0,0.0,28.6,47.5,332,20.02,41920.93
2015-09-04,City Hotel,Lisbon,21.0,16.2,18.0,0.0,0.0,0.0,0.0,27.9,45.4,332,22.34,42053.61
2015-09-05,City Hotel,Lisbon,22.4,15.9,18.5,0.0,0.0,0.0,0.0,19.6,32.8,323,19.73,38232.51
2015-09-06,City Hotel,Lisbon,25.0,17.1,20.7,0.0,0.0,0.0,0.0,19.9,32.8,326,23.3,42943.8
2015-09-07,City Hotel,Lisbon,27.5,18.6,22.6,0.0,0.0,0.0,0.0,19.0,33.5,337,22.94,42725.14
2015-09-08,City Hotel,Lisbon,27.1,19.0,22.1,0.0,0.0,0.0,0.0,21.2,40.3,337,20.42,38412.5
2015-09-09,City Hotel,Lisbon,23.5,16.9,20.1,0.0,0.0,0.0,0.0,15.2,24.8,302,19.65,39893.21
2015-09-10,City Hotel,Lisbon,22.4,16.4,19.0,0.0,0.0,0.0,0.0,24.0,40.7,343,22.6,41268.83
2015-09-11,City Hotel,Lisbon,22.6,15.8,18.8,0.0,0.0,0.0,0.0,19.0,34.9,330,21.34,40125.93
2015-09-12,City Hotel,Lisbon,21.7,17.3,19.2,0.1,0.1,0.0,1.0,26.0,43.6,300,19.65,39936.29
2015-09-13,City Hotel,Lisbon,21.9,17.4,19.3,0.2,0.2,0.0,2.0,28.5,42.1,255,12.58,31642.62
2015-09-14,City Hotel,Lisbon,21.5,16.9,18.8,0.0,0.0,0.0,0.0,18.2,34.6,317,17.55,40678.15
2015-09-15,City Hotel,Lisbon,20.7,17.0,19.3,1.0,1.0,0.0,5.0,35.3,57.2,221,8.14,8821.44
2015-09-16,City Hotel,Lisbon,20.9,16.9,19.4,6.4,6.4,0.0,10.0,35.9,63.0,260,15.89,40022.69
2015-09-17,City Hotel,Lisbon,20.5,16.2,18.1,0.0,0.0,0.0,0.0,19.0,32.8,320,19.31,40255.09
2015-09-18,City Hotel,Lisbon,23.4,14.8,18.4,0.0,0.0,0.0,0.0,27.8,47.5,2,21.92,40299.11
2015-09-19,City Hotel,Lisbon,27.1,15.7,21.0,0.0,0.0,0.0,0.0,23.0,38.9,5,21.88,40131.0
2015-09-20,City Hotel,Lisbon,26.7,17.7,22.2,0.0,0.0,0.0,0.0,18.6,30.2,358,21.09,39977.96
2015-09-21,City Hotel,Lisbon,26.1,17.4,21.2,0.0,0.0,0.0,0.0,22.5,37.1,350,20.15,39752.77
2015-09-22,City Hotel,Lisbon,21.6,16.0,18.1,0.0,0.0,0.0,0.0,29.4,47.2,350,20.75,39688.06
2015-09-23,City Hotel,Lisbon,24.6,15.3,19.0,0.0,0.0,0.0,0.0,25.2,40.0,346,20.27,39638.59
2015-09-24,City Hotel,Lisbon,26.2,16.5,20.0,0.0,0.0,0.0,0.0,22.2,38.2,336,19.81,39600.0
2015-09-25,City Hotel,Lisbon,24.6,16.7,19.9,0.0,0.0,0.0,0.0,18.7,31.0,333,18.97,39600.0
2015-09-26,City Hotel,Lisbon,25.1,16.9,20.1,0.0,0.0,0.0,0.0,21.6,34.6,340,19.08,39600.0
2015-09-27,City Hotel,Lisbon,26.9,16.1,20.6,0.0,0.0,0.0,0.0,22.1,34.6,353,19.69,39600.0
2015-09-28,City Hotel,Lisbon,25.3,16.6,20.8,0.0,0.0,0.0,0.0,18.4,29.5,357,19.14,39554.2
2015-09-29,City Hotel,Lisbon,26.5,17.7,21.3,0.5,0.5,0.0,1.0,14.0,28.4,19,18.04,39457.27
2015-09-30,City Hotel,Lisbon,23.9,17.9,20.4,0.0,0.0,0.0,0.0,12.8,24.8,281,18.88,39360.72
2015-10-01,City Hotel,Lisbon,25.1,15.6,20.0,0.0,0.0,0.0,0.0,11.5,23.0,350,17.65,38237.05
2015-10-02,City Hotel,Lisbon,23.4,17.2,19.9,0.0,0.0,0.0,0.0,15.6,28.8,328,17.72,39169.22
2015-10-03,City Hotel,Lisbon,21.7,16.8,19.3,0.2,0.2,0.0,1.0,23.3,38.5,215,15.43,37718.84
2015-10-04,City Hotel,Lisbon,22.5,19.4,20.8,7.0,7.0,0.0,20.0,37.5,65.5,189,9.77,30776.31
2015-10-05,City Hotel,Lisbon,21.4,19.0,20.1,7.9,7.9,0.0,16.0,36.1,65.9,219,11.55,33943.11
2015-10-06,City Hotel,Lisbon,20.1,16.5,18.6,0.1,0.1,0.0,1.0,19.8,34.9,293,12.81,37397.05
2015-10-07,City Hotel,Lisbon,19.9,14.9,17.0,0.0,0.0,0.0,0.0,23.3,39.2,349,16.5,37491.79
2015-10-08,City Hotel,Lisbon,20.4,14.7,17.0,0.0,0.0,0.0,0.0,21.6,35.6,344,17.82,38327.73
2015-10-09,City Hotel,Lisbon,19.5,14.5,16.8,1.0,1.0,0.0,5.0,22.5,34.2,196,15.36,32055.2
2015-10-10,City Hotel,Lisbon,19.8,16.7,18.0,6.3,6.3,0.0,17.0,31.7,51.1,174,6.3,17855.79
2015-10-11,City Hotel,Lisbon,20.0,17.9,18.7,1.5,1.5,0.0,12.0,21.0,36.4,228,10.67,35924.69
2015-10-12,City Hotel,Lisbon,19.7,17.5,18.3,4.5,4.5,0.0,12.0,23.2,32.4,263,8.77,28365.81
2015-10-13,City Hotel,Lisbon,22.0,17.3,19.3,0.5,0.5,0.0,4.0,19.2,32.8,40,12.57,34555.51
2015-10-14,City Hotel,Lisbon,22.7,16.3,19.4,0.0,0.0,0.0,0.0,11.1,19.8,18,15.22,37260.82
2015-10-15,City Hotel,Lisbon,22.3,17.1,19.5,0.0,0.0,0.0,0.0,9.4,20.9,340,15.52,35867.07
2015-10-16,City Hotel,Lisbon,21.3,17.3,19.0,1.1,1.1,0.0,5.0,13.4,27.4,170,13.58,29518.48
2015-10-17,City Hotel,Lisbon,19.9,16.8,18.8,8.1,8.1,0.0,8.0,48.9,78.1,168,6.43,16519.78
2015-10-18,City Hotel,Lisbon,18.3,16.2,17.1,15.1,15.1,0.0,20.0,26.7,44.3,171,8.41,22098.83
2015-10-19,City Hotel,Lisbon,21.4,15.0,17.8,1.8,1.8,0.0,9.0,22.7,37.1,64,12.35,33540.35
2015-10-20,City Hotel,Lisbon,23.4,17.1,19.9,0.0,0.0,0.0,0.0,22.0,41.8,67,14.03,36226.09
2015-10-21,City Hotel,Lisbon,23.0,16.0,19.0,0.0,0.0,0.0,0.0,17.4,30.2,44,15.29,36353.71
2015-10-22,City Hotel,Lisbon,22.5,14.4,18.2,0.0,0.0,0.0,0.0,9.8,19.4,31,15.42,36204.54
2015-10-23,City Hotel,Lisbon,20.5,14.6,18.1,0.0,0.0,0.0,0.0,9.1,16.2,172,9.25,15720.05
2015-10-24,City Hotel,Lisbon,18.2,17.0,17.7,11.8,11.8,0.0,19.0,12.3,19.8,77,2.18,0.0
2015-10-25,City Hotel,Lisbon,20.8,15.6,17.8,9.6,9.6,0.0,17.0,18.3,28.1,114,8.38,22501.14
2015-10-26,City Hotel,Lisbon,18.9,15.5,17.4,14.1,14.1,0.0,16.0,24.2,42.5,245,9.36,30978.29
2015-10-27,City Hotel,Lisbon,16.8,15.2,16.0,0.2,0.2,0.0,2.0,23.1,50.4,266,9.89,33938.09
2015-10-28,City Hotel,Lisbon,18.7,16.2,17.5,0.0,0.0,0.0,0.0,23.5,34.2,252,9.77,29941.01
2015-10-29,City Hotel,Lisbon,19.1,17.1,17.9,0.1,0.1,0.0,1.0,21.1,38.2,195,10.27,34092.07
2015-10-30,City Hotel,Lisbon,19.0,16.5,17.6,0.0,0.0,0.0,0.0,32.6,51.5,169,7.91,20105.81
2015-10-31,City Hotel,Lisbon,17.5,15.0,16.1,7.3,7.3,0.0,8.0,35.1,59.8,240,10.54,34276.67
2015-11-01,City Hotel,Lisbon,18.2,13.3,15.4,28.5,28.5,0.0,18.0,27.4,52.6,34,2.99,0.0
2015-11-02,City Hotel,Lisbon,17.4,14.2,15.6,0.2,0.2,0.0,1.0,26.9,47.2,136,8.29,29053.92
2015-11-03,City Hotel,Lisbon,18.1,14.0,16.6,0.9,0.9,0.0,4.0,22.2,34.2,221,9.08,28518.21
2015-11-04,City Hotel,Lisbon,18.9,17.0,17.7,3.8,3.8,0.0,8.0,26.0,42.8,203,9.97,30227.67
2015-11-05,City Hotel,Lisbon,19.5,17.0,18.2,0.6,0.6,0.0,3.0,19.3,30.2,190,7.36,30988.34
2015-11-06,City Hotel,Lisbon,21.8,17.0,19.0,0.0,0.0,0.0,0.0,11.2,16.9,108,11.62,31841.21
2015-11-07,City Hotel,Lisbon,22.6,14.7,18.6,0.0,0.0,0.0,0.0,11.6,19.8,51,11.7,30726.75
2015-11-08,City Hotel,Lisbon,20.9,16.4,18.5,0.0,0.0,0.0,0.0,14.7,24.8,127,12.19,33483.7
2015-11-09,City Hotel,Lisbon,21.9,15.4,18.3,0.0,0.0,0.0,0.0,11.1,19.4,33,12.43,33355.62
2015-11-10,City Hotel,Lisbon,21.3,14.6,17.6,0.0,0.0,0.0,0.0,10.9,18.7,66,12.51,33320.82
2015-11-11,City Hotel,Lisbon,20.9,13.2,17.2,0.0,0.0,0.0,0.0,12.3,23.4,13,12.38,33141.11
2015-11-12,City Hotel,Lisbon,20.1,13.4,16.4,0.0,0.0,0.0,0.0,13.8,21.6,7,10.53,32112.8
2015-11-13,City Hotel,Lisbon,19.8,14.3,16.4,0.0,0.0,0.0,0.0,16.2,24.8,8,11.5,32244.5
2015-11-14,City Hotel,Lisbon,20.1,12.9,16.3,0.0,0.0,0.0,0.0,12.5,22.0,58,11.97,32652.5
2015-11-15,City Hotel,Lisbon,19.2,13.4,16.0,0.0,0.0,0.0,0.0,10.5,18.0,68,11.75,32437.39
2015-11-16,City Hotel,Lisbon,18.9,13.3,15.7,0.0,0.0,0.0,0.0,15.5,24.8,358,8.57,31991.69
2015-11-17,City Hotel,Lisbon,16.8,11.7,14.3,0.0,0.0,0.0,0.0,14.8,25.2,7,9.8,32026.04
2015-11-18,City Hotel,Lisbon,19.2,12.8,15.4,0.0,0.0,0.0,0.0,18.3,29.5,5,11.0,32135.2
2015-11-19,City Hotel,Lisbon,18.3,12.6,14.9,0.0,0.0,0.0,0.0,15.9,23.4,16,8.45,25522.15
2015-11-20,City Hotel,Lisbon,19.1,12.7,15.3,0.0,0.0,0.0,0.0,19.1,31.0,355,10.79,31897.13
2015-11-21,City Hotel,Lisbon,17.2,12.1,14.9,0.0,0.0,0.0,0.0,39.9,68.0,341,6.09,26231.88
2015-11-22,City Hotel,Lisbon,13.5,10.7,11.9,1.9,1.9,0.0,10.0,31.6,55.1,351,5.82,28909.22
2015-11-23,City Hotel,Lisbon,14.3,9.2,11.6,0.0,0.0,0.0,0.0,27.4,47.2,25,11.24,31792.12
2015-11-24,City Hotel,Lisbon,14.8,8.1,11.5,0.0,0.0,0.0,0.0,24.1,38.5,11,10.24,31758.02
2015-11-25,City Hotel,Lisbon,16.0,12.5,13.9,0.0,0.0,0.0,0.0,33.7,54.0,354,9.3,26950.37
2015-11-26,City Hotel,Lisbon,16.0,12.5,14.0,0.0,0.0,0.0,0.0,31.9,52.9,357,10.02,31689.56
2015-11-27,City Hotel,Lisbon,16.9,12.7,14.2,0.0,0.0,0.0,0.0,28.1,44.3,359,10.04,31613.17
2015-11-28,City Hotel,Lisbon,16.4,12.0,13.6,0.0,0.0,0.0,0.0,26.3,43.2,5,10.34,31521.28
2015-11-29,City Hotel,Lisbon,17.0,9.8,13.0,0.0,0.0,0.0,0.0,14.3,24.5,47,10.7,31432.5
2015-11-30,City Hotel,Lisbon,16.3,8.9,12.4,0.0,0.0,0.0,0.0,13.9,24.1,72,10.41,31347.03
2015-12-01,City Hotel,Lisbon,16.5,11.2,13.6,0.0,0.0,0.0,0.0,14.8,28.8,138,7.19,31265.03
2015-12-02,City Hotel,Lisbon,16.9,13.3,14.8,0.0,0.0,0.0,0.0,14.0,21.6,146,8.64,29830.52
2015-12-03,City Hotel,Lisbon,17.4,11.7,14.4,0.0,0.0,0.0,0.0,14.4,24.1,136,10.08,31112.13
2015-12-04,City Hotel,Lisbon,17.8,11.6,14.1,0.2,0.2,0.0,1.0,13.5,22.7,37,6.83,22350.51
2015-12-05,City Hotel,Lisbon,17.2,11.0,14.0,0.0,0.0,0.0,0.0,8.2,16.2,92,9.84,30975.22
2015-12-06,City Hotel,Lisbon,16.0,10.2,13.1,0.0,0.0,0.0,0.0,13.3,25.2,129,8.54,30913.17
2015-12-07,City Hotel,Lisbon,15.7,13.5,14.7,0.9,0.9,0.0,4.0,17.9,35.3,150,3.95,11476.8
2015-12-08,City Hotel,Lisbon,16.3,12.5,14.3,0.0,0.0,0.0,0.0,15.0,23.0,68,6.0,16250.69
2015-12-09,City Hotel,Lisbon,16.3,11.9,14.0,0.0,0.0,0.0,0.0,17.0,27.4,50,5.72,13404.42
2015-12-10,City Hotel,Lisbon,16.8,12.3,14.2,0.0,0.0,0.0,0.0,14.4,23.0,58,7.58,29448.92
2015-12-11,City Hotel,Lisbon,15.9,10.6,13.2,0.0,0.0,0.0,0.0,15.0,24.5,74,7.02,25495.32
2015-12-12,City Hotel,Lisbon,15.4,11.5,13.6,0.5,0.5,0.0,3.0,20.5,36.4,128,7.08,30613.65
2015-12-13,City Hotel,Lisbon,16.6,13.3,15.0,11.7,11.7,0.0,11.0,32.0,54.0,179,3.93,10834.54
2015-12-14,City Hotel,Lisbon,16.4,15.3,15.8,17.4,17.4,0.0,17.0,28.6,56.5,193,3.66,11451.57
2015-12-15,City Hotel,Lisbon,17.7,15.2,16.4,0.0,0.0,0.0,0.0,27.4,44.3,177,8.16,30440.91
2015-12-16,City Hotel,Lisbon,17.4,13.6,15.4,0.0,0.0,0.0,0.0,20.7,31.0,148,9.2,30486.65
2015-12-17,City Hotel,Lisbon,17.5,14.0,15.6,0.0,0.0,0.0,0.0,22.1,37.1,175,8.87,30464.56
2015-12-18,City Hotel,Lisbon,17.1,14.7,15.7,0.0,0.0,0.0,0.0,21.8,37.4,170,7.31,26834.11
2015-12-19,City Hotel,Lisbon,17.6,14.5,15.8,1.8,1.8,0.0,6.0,31.5,53.3,178,6.57,27589.19
2015-12-20,City Hotel,Lisbon,15.6,12.3,14.4,0.6,0.6,0.0,3.0,15.9,27.7,298,7.52,29855.43
2015-12-21,City Hotel,Lisbon,14.8,8.6,11.5,0.0,0.0,0.0,0.0,12.6,21.2,63,9.1,30416.49
2015-12-22,City Hotel,Lisbon,14.0,6.4,9.9,0.0,0.0,0.0,0.0,10.6,19.1,70,9.13,30414.8
2015-12-23,City Hotel,Lisbon,12.8,7.6,10.0,0.0,0.0,0.0,0.0,9.1,16.6,109,6.62,21683.73
2015-12-24,City Hotel,Lisbon,15.2,10.7,13.0,0.0,0.0,0.0,0.0,14.2,23.8,176,6.49,30246.95
2015-12-25,City Hotel,Lisbon,15.2,10.8,13.0,0.0,0.0,0.0,0.0,19.1,31.3,136,8.23,30435.19
2015-12-26,City Hotel,Lisbon,15.9,11.4,13.4,0.0,0.0,0.0,0.0,22.7,37.8,133,8.77,30450.85
2015-12-27,City Hotel,Lisbon,16.6,11.2,14.1,0.9,0.9,0.0,1.0,36.5,67.3,140,8.22,27963.04
2015-12-28,City Hotel,Lisbon,15.9,13.6,14.8,23.1,23.1,0.0,18.0,39.8,68.8,215,5.24,18000.0
2015-12-29,City Hotel,Lisbon,15.5,11.9,13.9,0.0,0.0,0.0,0.0,17.6,27.0,204,8.25,30525.13
2015-12-30,City Hotel,Lisbon,16.5,13.8,15.1,2.8,2.8,0.0,9.0,28.7,46.4,208,5.41,20432.78
2015-12-31,City Hotel,Lisbon,14.6,12.5,13.6,0.5,0.5,0.0,3.0,12.4,20.2,307,4.96,9213.15
2016-01-01,City Hotel,Lisbon,16.1,12.8,14.4,7.7,7.7,0.0,11.0,35.6,63.4,234,4.38,19814.61
2016-01-02,City Hotel,Lisbon,14.6,12.6,13.6,0.0,0.0,0.0,0.0,15.1,24.8,259,6.56,30683.3
2016-01-03,City Hotel,Lisbon,16.3,13.5,15.1,2.0,2.0,0.0,10.0,29.4,49.7,237,3.54,6562.1
2016-01-04,City Hotel,Lisbon,16.0,12.8,15.2,7.5,7.5,0.0,14.0,39.8,65.9,263,4.69,14488.59
2016-01-05,City Hotel,Lisbon,12.6,10.7,11.6,2.5,2.5,0.0,6.0,39.7,68.8,320,8.25,30842.74
2016-01-06,City Hotel,Lisbon,15.1,11.3,13.4,1.7,1.7,0.0,9.0,29.4,47.5,257,2.53,5474.33
2016-01-07,City Hotel,Lisbon,15.7,15.0,15.3,2.7,2.7,0.0,18.0,29.5,45.7,234,3.54,1185.12
2016-01-08,City Hotel,Lisbon,15.3,13.0,14.6,10.0,10.0,0.0,17.0,32.1,56.2,230,3.34,383.58
2016-01-09,City Hotel,Lisbon,15.6,12.4,14.2,0.9,0.9,0.0,4.0,34.4,55.4,252,6.32,27459.76
2016-01-10,City Hotel,Lisbon,15.9,14.4,15.2,2.7,2.7,0.0,12.0,44.1,76.0,230,7.03,26330.11
2016-01-11,City Hotel,Lisbon,15.4,12.7,13.5,9.2,9.2,0.0,6.0,41.1,78.5,288,8.2,30499.58
2016-01-12,City Hotel,Lisbon,14.6,10.9,12.9,0.0,0.0,0.0,0.0,12.1,20.2,322,8.16,30651.57
2016-01-13,City Hotel,Lisbon,14.9,10.0,12.1,0.0,0.0,0.0,0.0,14.7,24.1,155,10.05,30209.46
2016-01-14,City Hotel,Lisbon,15.2,11.9,13.6,2.1,2.1,0.0,6.0,21.7,36.7,270,2.49,1411.41
2016-01-15,City Hotel,Lisbon,14.1,9.8,11.8,0.0,0.0,0.0,0.0,31.7,52.2,358,10.61,31234.67
2016-01-16,City Hotel,Lisbon,13.3,6.4,9.6,0.0,0.0,0.0,0.0,17.7,31.3,82,11.06,31274.51
2016-01-17,City Hotel,Lisbon,12.2,7.1,9.9,0.7,0.7,0.0,3.0,15.3,26.6,135,6.61,20278.92
2016-01-18,City Hotel,Lisbon,14.4,11.6,13.1,0.5,0.5,0.0,3.0,17.9,28.8,302,9.65,31109.21
2016-01-19,City Hotel,Lisbon,14.2,10.9,12.6,8.8,8.8,0.0,9.0,25.7,46.1,198,6.25,16537.34
2016-01-20,City Hotel,Lisbon,15.1,12.7,14.0,0.3,0.3,0.0,1.0,19.1,32.0,251,9.32,31176.25
2016-01-21,City Hotel,Lisbon,15.7,14.4,14.9,2.7,2.7,0.0,7.0,19.1,32.8,204,3.45,7871.2
2016-01-22,City Hotel,Lisbon,16.3,14.6,15.2,1.2,1.2,0.0,9.0,10.2,16.9,185,5.55,15003.11
2016-01-23,City Hotel,Lisbon,17.2,12.7,14.9,0.0,0.0,0.0,0.0,13.7,23.4,111,9.65,29904.71
2016-01-24,City Hotel,Lisbon,17.7,13.2,15.4,0.0,0.0,0.0,0.0,30.4,50.8,157,9.82,31334.88
2016-01-25,City Hotel,Lisbon,15.6,11.8,14.0,6.6,6.6,0.0,9.0,27.8,46.4,239,7.07,29043.01
2016-01-26,City Hotel,Lisbon,14.5,10.5,12.3,0.0,0.0,0.0,0.0,13.3,24.1,338,9.87,28186.83
2016-01-27,City Hotel,Lisbon,13.9,8.8,11.8,0.1,0.1,0.0,1.0,13.0,22.0,189,8.64,28857.88
2016-01-28,City Hotel,Lisbon,14.4,11.4,13.0,6.5,6.5,0.0,11.0,27.0,44.6,347,9.26,28537.72
2016-01-29,City Hotel,Lisbon,14.8,10.0,12.0,0.0,0.0,0.0,0.0,28.8,43.6,4,11.2,32312.18
2016-01-30,City Hotel,Lisbon,14.0,9.8,11.9,0.0,0.0,0.0,0.0,19.1,31.3,350,9.97,30428.23
2016-01-31,City Hotel,Lisbon,15.2,11.1,12.8,0.0,0.0,0.0,0.0,19.5,30.6,351,9.3,27203.42
2016-02-01,City Hotel,Lisbon,15.0,10.1,12.2,0.0,0.0,0.0,0.0,20.5,33.1,5,12.01,33527.85
2016-02-02,City Hotel,Lisbon,14.1,10.5,12.1,0.0,0.0,0.0,0.0,30.2,51.1,0,9.95,32622.09
2016-02-03,City Hotel,Lisbon,15.9,11.8,13.2,0.0,0.0,0.0,0.0,30.6,51.1,9,11.63,28187.61
2016-02-04,City Hotel,Lisbon,15.1,10.0,12.2,0.0,0.0,0.0,0.0,25.5,42.5,70,12.02,32805.6
2016-02-05,City Hotel,Lisbon,15.9,8.9,12.2,0.0,0.0,0.0,0.0,14.3,24.1,79,12.12,33145.26
2016-02-06,City Hotel,Lisbon,14.9,11.7,13.4,7.1,7.1,0.0,8.0,35.9,60.8,249,8.5,25688.88
2016-02-07,City Hotel,Lisbon,14.4,12.0,13.2,0.2,0.2,0.0,1.0,29.1,46.8,297,8.55,33799.41
2016-02-08,City Hotel,Lisbon,14.9,12.8,13.8,0.0,0.0,0.0,0.0,18.0,31.0,248,9.13,29197.58
2016-02-09,City Hotel,Lisbon,15.6,13.7,14.5,0.1,0.1,0.0,1.0,31.5,51.1,264,6.8,20221.8
2016-02-10,City Hotel,Lisbon,15.1,13.9,14.4,3.1,3.1,0.0,10.0,27.5,51.5,269,4.06,2404.32
2016-02-11,City Hotel,Lisbon,15.4,13.6,14.4,0.7,0.7,0.0,3.0,28.7,47.2,286,10.06,28468.3
2016-02-12,City Hotel,Lisbon,15.3,13.9,14.7,7.0,7.0,0.0,13.0,32.8,52.9,263,2.24,0.0
2016-02-13,City Hotel,Lisbon,14.8,14.1,14.5,8.4,8.4,0.0,17.0,35.5,59.0,273,2.05,0.0
2016-02-14,City Hotel,Lisbon,13.9,9.7,11.6,2.9,2.9,0.0,12.0,50.8,96.1,316,10.87,34702.77
2016-02-15,City Hotel,Lisbon,12.5,9.4,11.0,3.0,3.0,0.0,9.0,48.5,79.6,349,13.8,35210.51
2016-02-16,City Hotel,Lisbon,12.0,6.5,9.0,0.0,0.0,0.0,0.0,26.3,45.7,13,15.76,35320.74
2016-02-17,City Hotel,Lisbon,11.8,7.9,9.9,5.1,5.1,0.0,6.0,29.0,50.8,304,6.54,14406.72
2016-02-18,City Hotel,Lisbon,11.9,8.2,9.6,0.5,0.5,0.0,5.0,28.2,46.4,356,14.6,35423.93
2016-02-19,City Hotel,Lisbon,13.9,7.0,10.1,0.0,0.0,0.0,0.0,27.0,45.7,17,16.14,35644.07
2016-02-20,City Hotel,Lisbon,15.6,7.6,11.3,0.0,0.0,0.0,0.0,22.9,38.9,37,16.16,35783.72
2016-02-21,City Hotel,Lisbon,16.2,8.9,12.3,0.0,0.0,0.0,0.0,20.1,31.0,72,15.51,35932.09
2016-02-22,City Hotel,Lisbon,15.9,9.2,12.2,0.0,0.0,0.0,0.0,16.8,29.2,3,16.19,36088.5
2016-02-23,City Hotel,Lisbon,13.9,10.0,11.6,0.0,0.0,0.0,0.0,15.4,26.6,328,12.41,35938.51
2016-02-24,City Hotel,Lisbon,14.1,10.5,12.5,2.3,2.3,0.0,7.0,32.7,52.6,275,9.53,30348.65
2016-02-25,City Hotel,Lisbon,13.8,11.4,12.5,0.0,0.0,0.0,0.0,26.2,41.0,313,11.69,36335.45
2016-02-26,City Hotel,Lisbon,12.2,8.1,10.7,17.0,17.0,0.0,19.0,43.9,74.5,288,8.22,17970.62
